3:25:04 PM,25,61.27543,188.5241,CarLevel2,10/11/2018
3:25:04 PM,49,59.43201,190.8622,CarLevel2,10/11/2018
3:25:04 PM,72,57.31946,191.6931,CarLevel2,10/11/2018
3:25:04 PM,94,55.74215,192.6095,CarLevel2,10/11/2018
